Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,sentiment,confidence
1134,B002OHOC6A,A1ML5BUFQOZ7MO,charluce,1,1,5,1343174400,cat food,my cats favorite cat food he is very pickey and will not eat a lot of different cat foods but he loves this one,POSITIVE,99.9
1135,B002OHOC6A,A2Z5X7QJZ1GHI1,Hiker/Biker/Climber,1,1,5,1335225600,Cat Digs It!,i used to buy this at target but its cheaper at amazonbr br my cat goes crazy when i get out the bag so i know she loves it cheap to boot alsobr br i dont really stress out about which exact ingredients are in cat or dog food i figure its all pretty decent so why not save a little money,NEGATIVE,91.0
1136,B002OHOC6A,A3HHRSX7ESCP9B,Rom Gin,0,0,5,1350864000,Great Value,there are  kittens that started hanging outside the house and i started feeding them  rather than buying the smaller bags this is a great value for multiple cats  the kittens love the food and always look forward to eating it  shipped right to your door  cant go wrong with that,POSITIVE,99.7
1137,B002OHOC6A,A374D06F5GMJ2R,Marlene,0,0,4,1350691200,"9 Lives Daily Essentials 15 pound bag cat food. Good food, good price.",i purchase   pound bags of  lives daily essentials a month for my daughters cats they love it she says they often gather around the carton and wait for her to open it they know whats in there and cant wait for it to be opened if the cats love it we love it isnt that how it goes,POSITIVE,99.8
1138,B002OHOC6A,AN59UKY7KFW59,leah m orourke,0,0,5,1350345600,Great deal,my cats love this food for the money it is a great product i get it every month  the cats love the flavor,POSITIVE,100.0
1139,B002OHOC6A,A39XPX6K05FLLW,"Linda M. Johnson ""LinnyLouWo""",0,0,3,1350259200,"Low quality ingredients, but...",as the ingredients contained in this food are not the optimal food sources essential to a cats well being i dont actually feed my cats this dry foodbr br corn is the first ingredient which is a food my cats really dont crave  there is a meat source as the second ingredient but unfortunately it is a byproduct  although there are a couple of other meat sources listed in the ingredients the addition of artificial preservatives and coloring make this cat food a less than desirable food staple for any catbr br however the amazon price is good and with amazon prime day free shipping directly to work this is a very convenient food for the shop cats i feed  while the ingredients arent the best feeding it along with canned food it is a balanced diet and seems to keep the shop cats healthy,NEGATIVE,99.9
1140,B002OHOC6A,AFMB9JPLQNWVT,Karen Edwards,0,0,5,1350086400,Cats love it,i have  feral cats that i trapped neuteredspayed and released  they still hang around our property so of course we feed them  they really like  lives and i believe it is good for them  being old and my husband handicapped it is so easy for us to have it delivered right to our door step instead of wrestling with the bags at the store and unloading when we get home  i am very satisfied with the product and amazon  the subscribe and save option is even better as i dont have to remember to order it,POSITIVE,98.4
1141,B002OHOC6A,A1DLKICH5ZB2DA,"J. Chung ""US of A""",0,0,5,1346371200,Cats Love this food.,my two cats love this cat food more than the kirkland signature brand  its also very cheap and affordable cat food at walmart i would recommend this cat food over meow mix or friskies any day  get lives dry cat food  its one of the better brands out there,POSITIVE,99.0
1142,B002OHOC6A,A3VOBJCRS99G3E,CSLibrarian,0,0,5,1344297600,Hard to please kitty LOVES it,one of my kitties is a complete snob when it comes to food and she loves this great product to buy,POSITIVE,99.9
1143,B002OHOC6A,A11N6Y2ELG1JJN,Natalie.143,0,1,1,1350345600,My cat hates it..,my cat will not eat this food i dont know why but it was a waste of money i was looking for something cheap so i guess you get what you pay for,NEGATIVE,100.0
1144,B002NVPPHC,A1G0VFQ9198IUF,al,0,0,5,1340236800,i love candy,i love these pop  these are rather small pops about  the size of a tootsie pop  they come in many flavors  i think this bag is great in the long run   just think halloween,POSITIVE,100.0
1145,B002NVPPHC,A31YYS8JRQAZP8,"Rena ""Rena""",0,0,5,1155945600,the best!,dum dum lolly pops are the best they come i lots of kinds and tast really good,POSITIVE,100.0
1146,B001ELL7JM,A38LI8M6MP59RE,Y. Muthafar,4,4,5,1240358400,Non Alcoholic..,this stuff is great if youre looking for a nonalcoholic vanilla extractyes this is really a vanilla extract not just a flavor like the essence stuff i read somewhere on the net that the only reason they cant call it an extract is because it wasnt extracted by alcohol so legally they have to call it a flavorbr the smell and color are gorgeous plus its fair trade certified the texture is a little bit like honey i think its the glycerinbr br going to buy again for sure,POSITIVE,99.7
1147,B001ELL7JM,ABH7DF7IGBCXA,"tamaruni ""tamaruni""",2,2,5,1269648000,yummy!,not paying attention i thought this product was simply vanilla extract when i purchased it tried it in my coffee and got a shock yummy  i had to go examine the bottle and realized my yummy mistake  i wonder what glycerin is what its made of is it a fatbr at any rate it is delicious,NEGATIVE,92.9
1148,B001ELL7JM,A3IBGWP53XMJY5,C. DiAntonio,0,0,2,1337558400,bland,i like the fact that this vanilla flavor has no alcohol in it so i could add it to my babys pancakes  it does not taste the same to me as the regular stuff  it is rather bland in my opinion,NEGATIVE,99.9
1149,B001ELL7JM,A27TTFTAXKK6DQ,S. Tesler,0,0,5,1332201600,Tastes Great,i prefer the taste of this over the alcoholbased vanilla extracts particularly in uncooked items and beverages it has a fairly thicksyrupy consistency,POSITIVE,97.9
1150,B004SR97LO,A3PZWRXBMD5YKG,Eric Indiana,0,0,5,1347148800,"Raw, Organic, Fair Trade, Tastes Great",raw organic fair trade tastes great whats not to love my hope is that as more people buy their amazing chocolates that the price will come down a bit,POSITIVE,98.7
1151,B004OHKJWE,A2FUCWMB5QYNH4,Stacia Wagner,5,6,1,1321056000,Arrived broken and isn't eligible for return?,i just received these bricks today and was very disappointed to find that both of the bricks were broken and unusable as a servingcooking plate  they were busted completed in half they were packaged in one sleeve of small bubble wrap in a shallow box with no other protection or packaging in the box  i went online to try and return them and they are not eligible for return  this is the first return ive ever tried to do in over  years of purchasing items off of amazon to the tune of several orders a month and yet the one time that i want to return a defective product i cant do it  i will be much more careful about what is eligible for returns and what isnt in the future,NEGATIVE,100.0
1152,B0017WFN4S,A38O3HBCYKNZ2N,Dakota Lynx,0,0,5,1332288000,Like tiny light flavored peanut halves....,excellent in cereal or on top icecream sundae i use them in my ramen noodle hotsour soup as well  very very good  almost a lite peanut flavor  not too much salt very lightly seasoned a must try for anyone wanting a low calorie addition of protien into diet  even the dog loves them thinks they are some special treat,POSITIVE,99.9
1153,B004134H9W,A2TNTY0JVQGGBJ,Peter R.,8,9,1,1316563200,Items in this Gift Basket were bad -- old and stale,items in this gift basket was delivered to people who called me to say could not eat any of it because everything was old and stale  i was sad and disappointed time and effort as well as money to get this only to find out  terrible,NEGATIVE,100.0
1154,B004134H9W,ASHAQCZ26AZ4N,LG,0,0,1,1334361600,Dried UP,very disappointed with purchase  the dates were so dried up where it tasted like leather instead of dates  must have been sitting there for a long long time,NEGATIVE,100.0
1155,B004134H9W,A2QVVA5EOPBRI5,"Richard Aston ""Graveyard""",0,0,2,1332720000,Mostly dry,i ordered three of the trays being a date nut and found that two were old or stale i admit to not checking the outofdate on the exterior package but still  dried out fruit the last tray was fresher but the experience was soured at that point im disappointed,NEGATIVE,100.0
1156,B004134H9W,A23W4SGMFMSE5N,"Verminator ""VerMin""",0,0,1,1331856000,Like to gamble? Buying the St. Patty's Dried Fruit Basket is a Crap-Shoot,buying this product seems to be almost literally like rolling the dice in a game of crapsbr br my experience with this seems to be similar to the experience of peter r unfortunatelybr br the price was excellent  i ordered mine after the date of  j robert bois positive experience  review was written but before the date of cindy s positive experience  written review  i bought these  gave them to my dad as he loves dates  i noticed when i was visiting him the dried fruit basket was hanging around in his fridge a lot longer than any other date basket i had ever ordered for himbr br finally i asked him about them  he said that he did not want to be rude to me or hurt my feelings but  the dates well he was wondering if he should try  eat the seeds in the center  see if they were soft because the dates themselves were hard as a rock  tasted stale  i was mortified to say the least  then he wanted to know jokingly if he had done something to make me mad  i bought these for him as his punishment  no but i had to laugh when he asked about thatbr me personally i have not tried them  i will take his word for it  br br i told him to throw it away or put it out for the squirrels  after a week of offering the dates  i picked them up out of his backyard and threw them away  the squirrels opossums  raccoons declined to dine on the datesbr br it seems to be hit or miss with the broadway basketeers irish st patricks dried fruit gift basket purchasebr br i will not say flat out no  do not purchase this item it is not good  that is a choice you will have to make on your own  i just wanted to pass along my experience with the gift basketbr br thank goodness i caught it when it was on special  did not have the full current purchase price invested in the box  i would have been really sad thenbr br amazon as usual did a fabulous job with the shipping packaging and they arrived quickly in the time frame advertised  promisedbr br best of luck  i hope others have better experiences than my dad  i hadbr br a hrefhttpwwwamazoncomgpproductbhwbroadway basketeers irish st patricks dried fruit gift basketa,NEGATIVE,97.1
1157,B004134H9W,A1Y36ID1H813IP,"cindy2366 ""simbasmom2001""",0,0,5,1331337600,Nice and Fresh,bought this for my mom for her birthday she was dying to open it so we could all try it it was nice and fresh and everything tasted great wish i had bought one for myself,POSITIVE,99.9
1158,B004134H9W,A18MTD4DJ1BY2,J. Robert Bois,1,2,5,1326931200,Absolutely Delicious,these dates were absolutely delicious i was a little bit worried because the one product review that it had was only one star but as i looked at all the other date reviews the trend seemed to be bad reviews in the fall timeframe i had these delivered midjanuary and must say they were quite exquisite many thanks for a great treat at a large dinner party,POSITIVE,88.9
1159,B007NWPB70,A3I6ZG20RKI8JU,Rebecca Bladon,0,0,3,1348444800,Just ok,this tea is a new flavor of black tea by tazo its better than some other brands but not even close to being as good as their old flavor of black tea with citrus which they took off the market i dont think this tea is worth sending away for because you can buy it locally in most grocery stores,NEGATIVE,99.1
1160,B007NWPB70,A3QDGKE0NAS0WO,sunclov,0,0,4,1347148800,Best Iced tea,expensive but worth it and ive tried every iced tea out there lipton is pretty good too but this is the best tetleys sux and many other iced teas like bigelow are terrible but this is great like the coffee shop,POSITIVE,100.0
1161,B000084E1U,A3DH85EYHW4AQH,Eric Hochman,1,1,5,1140739200,Cats love it!,i have nine cats and they are crazy about these kibbles the last thing you want is lbs of cat food the cats hate but ill be buying them more of this,NEGATIVE,99.6
1162,B003JNWQPC,A37WXUMQ6CZ1GM,Wileybowmaker,4,7,1,1285891200,Vendor ripped off all of their cultures from other vendors,this vendor is unscrupulous she ripped off her cultures from other collectors and shamelessly claims them as her own she has no conscience and i would highly recommend that you do your purchasing elsewhere,NEGATIVE,99.2
1163,B001DR488E,A29QUTP17Q5KJ1,"D. Murray ""It's All About Bandwidth""",2,2,5,1274140800,The BEST!!!!,i have used your product for years and find myself in a town where they are sold only in very small bottles  i am used to buying your product by the half gallon and would like to make my purchases online  i have tried using other products which pale in comparison to your original barbecue sauce,NEGATIVE,99.9
1164,B004IF3TAQ,A18UFRQQ1MOP06,Stacey L. Rice,2,2,5,1310860800,Perfect for hard licorice lovers!,if you like soft licorice these cats arent for youbr br a perfect anisey balance of salty and sweet these little licorice kitties are perfect you pop one or several in your mouth and let them melt a bit before you embark on your flavorful chewy journeybr hard exterior lasts forever if you suck on them everlasting licorice katjesbr br very fresh super fast shopping too thank you guys,POSITIVE,99.8
1165,B004IF3TAQ,A1E079MVIIMWOK,Mommyohs,0,0,3,1345420800,Not nearly as good as Bissinger's French Long,after searching for a more constant and less expensive supply of real licorice over my favorite more about that later i decided to try this one based upon other reviews and the description i have to say that i was disappointed it is not intense enough and a bit too salty for my preference since all that i noticed was salt and more salt until it got down to the licorice flavor which i would charactize as modest my all time favorite licorice was discovered years ago while visiting a st louis mall has been and remains an excellent choice made by bissingers chocolate company and they call it french long licorice it is not noticeably salty and packed with flavor without being a sickysweet candy i say that and caution licorice lovers to know their favorite type of licorice this is important when reading reviews and purchasing i was looking for something not americanstyle junk candy with actual licorice extract not anise chewy lasting with true strong licorice flavor and no other flavor overtonesbr br as far a bissingers is concerned they do not make this licorice year round nor advertise it on their website or in their catalogs so you have to call their toll free number and ask if it has been in production it is expensive but well worth it for excellent flavor and lasting ability i can enjoy one for at least  minutes if i dont chew these are my favorite thing to have when reading a great book and i limit myself to  at a sitting for my fix okay sometimes  if it is a superb bookdbr the last time i ordered it they were generous and added a pound of their premium chocolate as a thankyou for being a customer that troubled to find their particular product because i do not live near one of their stores and unless i visit say st louis where it is headquartered i have to mailorderanyway i prefer my licorice hard and let it soften in my mouth so when i get an order  for lbs i leave it out lightly wrapped for a few days to harden off that makes it last longer in my mouth and does not affect flavor but that it personal mouth feel preference it frezes without problems so i will just have to go back to that and pay for my pleasure and stock up  licoricegotta have it,NEGATIVE,99.8
1166,B004IF3TAQ,AEE2RTBH1WD9A,Connie Handel,0,0,5,1345161600,dense licorice flavor,very firm small pieces with an intense licorice flavor i love black licorice and have been trying different gluten free options i will be ordering more of this one,POSITIVE,99.9
1167,B004IF3TAQ,A19XSO4JSFRSAE,"Golf Widow ""golfwidow""",0,0,2,1325808000,Kind of stale,i dont know whether it was a fault in the packaging or if they were just past their prime but they were rock hard and the flavor was not strong enough,NEGATIVE,100.0
1168,B000IUOBMA,A2BV4J46GUZGQ,Roxanne,1,1,1,1245024000,Must Have Been Spoiled,this was a disappointment  i use other products from this linemanufacturer on a regular basis  i bought this item as a convenience to carry liquid stevia in my purse  the first time i went to use it the liquid was a dark coloralmost blackand i had to throw out the latte i was trying to sweeten  all the manufacturers other liquid products are clear and in fact this is titled clear liquid  it must have been outdatedspoiled i had already thrown the packing out so dont know how it was dated  i tried calling the amazon supplier but the call rolled into voice mail  its not enough money to spend time followingup but it was disappointing,NEGATIVE,100.0
1169,B001HTI226,AL3EQN8HMELY2,a work in progress,6,7,3,1285632000,Bisphenol A,cans are lined w material that contains bpa which means the effort to grow the tomatoes organically was a waste of timebr br   i didnt see the liner when i opened a different can from the same case  im scratching my head,NEGATIVE,100.0
1170,B001HTI226,A3JVLYSC4VG8XL,Christie Hall,2,2,5,1289088000,Spectacular tomatoes,these tomatoes taste like home canned when summer is over and heirloom tomatoes no longer are available at the farmers market these serve as an excellent reminder of the past season and a promise of the next i originally bought these organic tomatoes for my stepfather whose heart disease dictated a low sodium diet and they are incredibly low in sodium but i soon bought them for myself after i tried them just once when the local organic grocery store and then sprouts stopped carrying them i turned to amazon for a case they are as much a staple in my pantry as olive oil,POSITIVE,66.3
1171,B001HTI226,A2OWR5G2OAQF7C,Sincerely Yours,1,1,5,1251849600,Next best thing to fresh tomatoes,the ingredients are simple and pure and one of the few brands that does not add unnecessary additives  generally i like to make my own sauce from scratch but this is my second choice if i am short on time  its taste good and not artificially sweet  i love the bionaturae products including the tomato paste,POSITIVE,99.8
1172,B001HTI226,AMZCZBK1EF1PV,Michael D,0,0,5,1323129600,Excellent tomatoes,these are the best canned tomatoes i have tasted they have a fresh flavor similar to homecanned this is my second time buying a set they are a little more acidicbright and have a rounder flavor than other tomatoes comes with a basil leaf in each can note the  oz tins are a better value than the  oz ones,POSITIVE,99.6
1173,B001HTI226,A18CEGOR80OFT0,Firstsnow,0,0,4,1322697600,Ok,these arent diced its just mush but i like the no bpa and would buy again for that reason but dont expect diced,NEGATIVE,97.9
1174,B004XRJ1W4,AMNS6TYMWQG0Y,CheckOut,0,0,5,1326844800,Gummy Bears,well one of my friends asked for a really big bag of gummy bears she was very pleased when she opened the box than her coworker really like these gummy bears to,POSITIVE,99.7
1175,B004MTMYNQ,A35SLV5XTFUZ4C,Jinx11111,0,0,5,1323302400,Too addicting,i have been eating these since about  years old and are my favorite chips in the world just dont eat too many of them,NEGATIVE,73.5
1176,B004MTMYNQ,A1VWM885W9XFMT,Just Me,0,0,5,1316822400,Yummmmy,i love these chips and couldnt contain my happiness when i recieved my box love them if you love spicy foodsget these,POSITIVE,99.9
1177,B00283V4GQ,A1RHFH0KA7MFZ3,Danielle Heminway,21,21,1,1326844800,False Advertising,i ordered these lollipops for a friends wizard of oz themed shower the arrived packaged well but i noticed the box said theyre from oriental trading company  if i wanted a cheap product that i knew was low quality and from china then i would have bought them directly from their site at  for  of them however from the picture these looked well made the picture is very deceiving and so is the description they show  samecolored lollipopsmine came in a variety of colors they also gave dimentions that the lollipops were x i noticed they looked a bit small and when i measured they didnt even come to  long not any of themeven though theyre all differnet lengths  this was very disappointing since i planned to stand them up in a vase of lemon drops overall im very disappointed in this product and the seller for not being honest about the product theyre providing to consumers,NEGATIVE,98.2
1178,B00283V4GQ,A1C81NF8MDTTFL,"M. LeBrun ""seaching for contentment""",26,31,1,1305763200,MADE IN CHINA,i purchased these to give to children who come to my place of business  when they arrived it says clearly on the back of the individual wrapper made in china  no way im giving these to children if they were manufactured in china following the whole poisoned pet food debacle  the fact that these are made in china needs to be highlighted much more clearly,NEGATIVE,99.6
1179,B00283V4GQ,A1DIFTP02ERYNS,Maryhelen Price,7,8,3,1301875200,Mini Lollipops,i ordered  lollipops to use as party favors only to be disappointed that the front and back of the candy had writing on it so i rewrapped them using clear bags purchased from michaels also a few were cracked or broken so luckily i ordered more than enough unwrapped they are so adorable,NEGATIVE,84.8
1180,B00283V4GQ,AJGU56YG8G1DQ,E. Kennedy,2,2,5,1313366400,Very Cute!,i used these and a bunch of other colored lollipops for a friends birthday and she got a kick out of it  she had been complaining about feeling old so we threw a kid themed party  she had a great time  i dont think its possible to eat one of these spiral lollipops without feeling like a kid,POSITIVE,91.4
1181,B00283V4GQ,A1DR8CFJKYFSPR,Jessica,4,5,5,1295395200,Perfect Lollipops,i used these lollipops for a candy princess costume for my daughter they came in perfect condition and exactly like the picture shows they do come in a group of such a great value i was extremely satisfied,POSITIVE,99.7
1182,B00283V4GQ,ARCP4MN7E1NNC,Abyrose,1,1,1,1342569600,Not what I expected,i purchased these for my candy buffet at my wedding and im not impressed at all i could have saved money by ordering them directly from oriental trading company which is clearly where they came from they look cheap and theyre not as colorful as shown in the picture the oriental trading company information is on the back of the wrappers on the lollipops most of the lollipop sticks are bent and two lollipops arrived broken the box only has  lollipops but in the description it says theres  i would have expected that if i knew they were coming from oriental trading company but thats not in the description so i feel ripped off,NEGATIVE,99.9
1183,B00283V4GQ,AV2VEYY6SXUGQ,Ace,1,1,5,1318809600,Great service,i had purchased these to go along with a candyland costume for halloween  they shipped quickly and were packaged securely with bubble wrap  none of the lollipops were broken in transitbr br it turns out the costume i ordered from another seller didnt fit at all and was made of very cheap material so i couldnt even alter it to fit  since i had to return the costume i requested to return these as well  i was immediately fully refunded without even being asked to ship the lollipops back so the five stars are so the amazing servicebr br now i think well hand out the lollipops with the rest of our halloween candy which i think the kids in our neighborhood will love,NEGATIVE,99.8
1184,B00283V4GQ,A2STIW1YRV8KE7,crazyshopper,3,4,5,1281744000,Loved these,i bought these lollipops for my daughters rd birthday they are super cute and the kids loved them definitely met my expectations,POSITIVE,100.0
1185,B00283V4GQ,AV27V8MP3KAP2,"vanessaaa ""whoseyourdaddy""",0,0,5,1345593600,Lollipops,i got these for my sons rd birthday i got it because i am doing a candy station for his birthday  i wanted to put colorful lollipops as part of the candy station so this is just perfect for my idea,POSITIVE,100.0
1186,B00283V4GQ,A2GBXK7E5A2VPV,twinmomseattle,0,0,1,1344297600,Not as pictured,these lollipops are not as pictured they came in assorted colors some really drab not the rainbow brights shown in the picture they are also completely flat rather than being the rolled old fashioned candy style so they look cheap i need them for a birthday party and i was really disappointed when i received them,NEGATIVE,100.0
1187,B00283V4GQ,AMTDEF7SAP17N,Caelis,0,0,4,1336176000,"Slightly funny taste to begin with, but I can't stop eating them!",being the candylover that i am i wanted to buy some cute lollipops that i could pull out of my bag and enjoy whenever i felt like it for that purpose alone id give them five stars however at first lick the lollipop has a slightly off taste but this goes away after a minute and is not unbearable or disgusting in any way i laughed quite a bit at the reviews of outraged individuals because the lollipops are made in china im not deaddyingsick good enough as well the text on the wrapper is fine i wasnt repulsed by it and im not afraid to share id only rewrap them if they were for presentation rather than eatingbr the colors are not as vivid as in the picture and the lolipops are not glazed so they do not have that shiny look that many others have none of mine came broken and they were wellwrapped im happy with my purchase and plan on eating them allminus the few that i share with friends but id try something different next time,NEGATIVE,55.3
1188,B00283V4GQ,A157UWPD5TDS5H,Lacy Taylor,0,0,5,1325721600,Great for Birthday Themed Party,i used this for my daughters candy land birthday party and the kids loved them they arent full size but they are still sooooo cute,POSITIVE,100.0
1189,B00283V4GQ,AGRMNBUKVYHKW,TNGIRL,0,0,5,1325548800,Fun stuff,bought these for a birthday and they were perfectall arrived uncracked and wrapped really well super cute and perfect for  year olds,POSITIVE,100.0
1190,B00283V4GQ,AO4UH9E8UN2ZJ,JenniferG,0,0,5,1320192000,Very cute pops,i ordered the lollipops for party favors at my sons st birthday party  the lollipops are  inches and i used  inch thank you stickers on them  so cute  the description states that  lollipops are included in the order  i ordered  boxes and only received  lollipops in each box  i contacted the sellers customer service  i received a response and apology right away  they promptly corrected the order  i was pleasantly surprised to receive another full box of  and not just the  i expected  the lollipops are wrapped in bubble wrap  out of three boxes only one lollipop was cracked  not a big deal to me since i did receive an extra box  great lollipop at a great price,NEGATIVE,97.3
1191,B00283V4GQ,A18CTETG5SJ3DP,mamacella,0,0,1,1319328000,Shipping,i opened this product to find that the lollipops were all broke i was very disappointed  they did not package this product in a way that would help keep it from breaking  you are better off buying them from a store around your area,NEGATIVE,99.9
1192,B00283V4GQ,A216KUCPWG8XYN,JTK,0,0,5,1318809600,small swirled lollipops,comical that this is considered a toy  i bought these as a decoration for a circus themed baby shower and they arrived in perfect condition i used them in vases surrounded by colored crinkle cut paper and used as centerpieces on the buffet table  lots of compliments  i have kept them and plan to use again for future parties  these will  not be consumed so no idea how they taste,NEGATIVE,91.8
1193,B00283V4GQ,A2BGWBOVZQSY,Erin,0,0,4,1315440000,"Cute, small lollipops, a few arrived broken",got these as part of a party favor for a rainbow birthday party so i havent actually tasted them the lollipops are cute    the wrappers have writing on them which i wish they didnt would have been much cuter without the writing they are a bit smaller than i expected just slightly larger than a regular lollipop and a few arrived broken but really they were well packaged and looked cute for the party,POSITIVE,99.6
1194,B00283V4GQ,ANUF0T1K35JH9,Lukel,0,1,5,1303776000,Great Product!,these arrived securely packaged not even a chip on one lollipop  they also tasted really good and looked very pretty at my sisters baby shower  i would buy these again for myself and suggest to future buyers,POSITIVE,99.2
1195,B000JWEEB0,ANAUU7FNHWAVO,INDALU,2,2,4,1174521600,Apple Cinnamon Muffins,anyone who has been on a low carb eating program for any period of time will tell you that it gets boring  we are new to the dixie carb counters line but i was very pleasantly surprised by the excellent taste  some of the other low carb lines like atkins have a terrible aftertaste or require the user to have a great imagination yesthis is really supposed to be a chocolate bar  but the dixie carb items are great  easy to make nice portion size great taste and no imagination required  it really is a muffin  andno sugar alcohol  my only issue is that they are a little pricey  otherwise perfect,POSITIVE,99.3
1196,B000JWEEB0,A1KBKZWEQ45BMH,"Lyonis ""lyonis""",0,0,4,1223164800,Excellent Product,im going to guess that yuck didnt mix it up right because frankly these taste surprisingly good considering theyre supposed to be locarb theyre easy to make and the nondiabetic in the house thinks theyre just as tasty as i do i do agree that the price is pretty outrageous though,POSITIVE,99.8
1197,B000JWEEB0,AS7W26NNLSU8K,"charlotte ""mp1010""",0,0,1,1206748800,YUCK,this muffin mix is awfulall you taste is flour and sour creamwhich is used to make these  it just tastes wierd ive tried and triedbr there are no good tasting low carb treatsesp for diabetics,NEGATIVE,99.9
1198,B005J4ZMR8,A1JYYNQVR86RTN,Ross,0,0,5,1318982400,Marianne,i love salsa and have tried many on the market i served dippin fiesta at a recent sunday football get together and got rave reviews maybe the best salsa i have ever tasted and served if you want to taste the best try this one,POSITIVE,99.9
1199,B008L19ZQ0,A1N5M6H4GKNBG6,Shanna,2,2,5,1340409600,Favorite thing about Brazil,i spent the first five years of my life in brazil and my american parents both spoke portuguese fluently and introduced me to brazilian food and culture this is one of my favorite foods ever and the lingering memory i have of brazil fluffy moist and made out of tapioca flour these little rolls are nothing like american cheese bread seriously they arent its hard to describe the taste of one these hot out of the oven and theyre just as fabulous coldbr br yoki is the best maker of the dry mix and you just add eggs and oil and pop them in the oven for an easy delicious treat or side dish they never turn out wrong,POSITIVE,99.7
1200,B008L19ZQ0,A306PAX3GWF5KV,Season Balik,2,2,5,1323993600,Delicious and easy,i made these recently for a holiday party  i have never seen anything go so fastbr br they were very easy to make just add a few ingredients mix and throw them in the oven  i will definitely be buying and making these again,POSITIVE,85.5
1201,B008L19ZQ0,A1QQ60DX82BE3W,Lamb,1,1,5,1327795200,Love Taro,these are not as good at houstons samba grill but they tasted great the texture is different but in lieu of having these on a daily basis i have found something that i can make i would surely recommend these to anyonr,POSITIVE,99.3
1202,B008L19ZQ0,A2P19WZ6WD2OZK,Brock,0,0,5,1346457600,I was able to eat bread again!,since being gluten free ive tried all types of gf breads and they are all very expensive who knew that the brazilians had the bread game on lock with this inexpensive tapioca version of cheese bread its custom which is probably why they are all so skinny lol but i loved it and will be ordering a whole lot more,POSITIVE,94.8
1203,B008L19ZQ0,A2BN0B0CJQI3KP,RP,0,0,5,1334620800,Service was good,my item got to my house on time and i was surprised on how well my package was packed i recommend this store to anyone,POSITIVE,100.0
1204,B00845LR4G,A166W2TPZLTNQA,Debbie Laws,0,1,3,1347840000,Mini Mini is right!,these are tiny packets i bought them thinking they were the regular size and are not my kids love the product but this particular package was outrageously expensive for tiny packages i sent them back,NEGATIVE,99.6
1205,B005O072PC,A257TD5GO1T81W,"M. Ferrin ""Dinnerandamurder.com""",19,21,5,1172102400,Yummy,despite what some think there is a ton of fillers in here see the ingredient list on the omaha site but that is not a bad thing in this case they are not unhealthy fillers and these are very delicious our kids just love them we serve one ball as a serving as that is the perfect healthy carb portion for a meal  piece has the following nutrition just in case you are wonderingbr br calories br br fat br br trans fat br br sodium br br carbohydrate br br protein br br for our dinners we try to keep our carb side to under  fat   carb this fits perfectly  the taste is superb baked in the oven they come out crispy on the outside and moist and tender on the inside all with no grease we now keep these on hand instead of french fries i know they cost more but they taste better and they are so much healthier we wait for one of the sales and buy several boxes at a time,POSITIVE,100.0
1206,B005O072PC,A3BD5B8Y8MY25X,"J. L. K. ""special_k""",13,14,5,1088467200,The best twice baked potatoes you'll ever have!,perfect year round with just about any meat dish these omaha steaks twice baked potatoes are a gourmet delight the consistency of the whipped potatoes is smooth and the little bits of bacon peppers and cheese add to the explosion of flavor  they cook easily in either the conventional oven or on the grill when wrapped in foil  go ahead treat yourself,POSITIVE,100.0
1207,B005O072PC,A11NFERETUWA8Z,"Richard T. Toohey ""Army man 2e""",10,11,1,1263427200,Over Rated (way over priced)Frozen meats,for christmas i ordered some coupons from my daughters school for  off ohama steaks  i was excited to try them as i have been bombarded with their ads for the last  years and i was ready to test them out  i went online and looked at their packages and was so looking forward to receiving my package of fine foods and cook them  i made my choice and fell for some of the last min addons by choice  i went to pay and use the gift cards and well you can only use one at a time having  for  i naturally thought i was getting  off the total  with that said i was still willing to go ahead with the order   later i had ordered one of the package deals and the addons  i received my order ups in  days packaged in a styro cooler  packaged in the cooler were several cardboard boxes with vacuumed packaged tiny steaks  i am a person who loves to grill and do so about  nights a week so i know a little about meat and how to cook it  first this is not high end dryaged meat or wet aged this is inferior to quality meat that can be bought at a good butcher  the steaks are about  a pound after shipping and the high prices  the hamburgers are tiny frozen pucks that are dry  i am so disappointed in the quantity and quality i really have no words to describe how disappointed i am with this whole deal  to top everything off i received a email coupon for  off my next order so the coupon that i purchased was  more than online deals  wow do yourself a favor and spend your money in a good butcher shop of grocery store,POSITIVE,98.4
1208,B005O072PC,A16O0S1QROXGJM,"Amy in SC ""Amy in SC""",10,11,4,1141516800,I like these!,these are actually very tasty  pure potatoes with a great texture and no nasty filler stuff  no bacon no cheesejust tasty potatoes  they cook well in either the oven or microwave  i add a touch of either salt  pepper or fajita seasoning to spice it up  i rated  out of  stars because they could be a bit bigger portion  however this item is a fairly good value for the money,POSITIVE,99.9
1209,B005O072PC,A948FPTGYXYBO,C. Fiorelli,15,18,3,1102550400,Actually pretty good,these are actually pretty good little potato puffs and best of all  no cheese  unless you like that sort of thing which we dont so its nice to actually find a potato side dish with no cheese in itbr br anyways  these are surprisingly good and they toast up nicely in the oven in like  minutes  worth it for ,POSITIVE,99.9
1210,B005O072PC,A2BJTZ5JZHAJ9B,"Mona Osman ""zolwica""",9,10,4,1149984000,yum yum yum!,they are more potato crockets in the shape of a ball rather than au gratin but nevertheless yum yum yum,NEGATIVE,99.7
